./100.data (written by ASE) 

250 	 atoms 
1  atom types
0.0      12.783595000000002  xlo xhi
0.0      12.783595000000002  ylo yhi
0.0      66.390107022867994  zlo zhi


Atoms 

     1   1                       0                       0      39.613003726434002
     2   1      1.2783595000000001      1.2783595000000001      41.390107022868001
     3   1                       0                       0         35.946238941908
     4   1      1.2783595000000001      1.2783595000000001      37.779313995709991
     5   1                       0                       0      32.274737529336001
     6   1      1.2783595000000001      1.2783595000000001         34.115369493532
     7   1                       0                       0      28.610793027157996
     8   1      1.2783595000000001      1.2783595000000001      30.443868080959994
     9   1                       0                       0                      25
    10   1      1.2783595000000001      1.2783595000000001      26.777103296433999
    11   1                       0      2.5567190000000002      39.613003726434002
    12   1      1.2783595000000001      3.8350785000000003      41.390107022868001
    13   1                       0      2.5567190000000002         35.946238941908
    14   1      1.2783595000000001      3.8350785000000003      37.779313995709991
    15   1                       0      2.5567190000000002      32.274737529336001
    16   1      1.2783595000000001      3.8350785000000003         34.115369493532
    17   1                       0      2.5567190000000002      28.610793027157996
    18   1      1.2783595000000001      3.8350785000000003      30.443868080959994
    19   1                       0      2.5567190000000002                      25
    20   1      1.2783595000000001      3.8350785000000003      26.777103296433999
    21   1                       0      5.1134380000000004      39.613003726434002
    22   1      1.2783595000000001      6.3917975000000009      41.390107022868001
    23   1                       0      5.1134380000000004         35.946238941908
    24   1      1.2783595000000001      6.3917975000000009      37.779313995709991
    25   1                       0      5.1134380000000004      32.274737529336001
    26   1      1.2783595000000001      6.3917975000000009         34.115369493532
    27   1                       0      5.1134380000000004      28.610793027157996
    28   1      1.2783595000000001      6.3917975000000009      30.443868080959994
    29   1                       0      5.1134380000000004                      25
    30   1      1.2783595000000001      6.3917975000000009      26.777103296433999
    31   1                       0      7.6701570000000006      39.613003726434002
    32   1      1.2783595000000001      8.9485165000000002      41.390107022868001
    33   1                       0      7.6701570000000006         35.946238941908
    34   1      1.2783595000000001      8.9485165000000002      37.779313995709991
    35   1                       0      7.6701570000000006      32.274737529336001
    36   1      1.2783595000000001      8.9485165000000002         34.115369493532
    37   1                       0      7.6701570000000006      28.610793027157996
    38   1      1.2783595000000001      8.9485165000000002      30.443868080959994
    39   1                       0      7.6701570000000006                      25
    40   1      1.2783595000000001      8.9485165000000002      26.777103296433999
    41   1                       0      10.226876000000001      39.613003726434002
    42   1      1.2783595000000001      11.505235500000001      41.390107022868001
    43   1                       0      10.226876000000001         35.946238941908
    44   1      1.2783595000000001      11.505235500000001      37.779313995709991
    45   1                       0      10.226876000000001      32.274737529336001
    46   1      1.2783595000000001      11.505235500000001         34.115369493532
    47   1                       0      10.226876000000001      28.610793027157996
    48   1      1.2783595000000001      11.505235500000001      30.443868080959994
    49   1                       0      10.226876000000001                      25
    50   1      1.2783595000000001      11.505235500000001      26.777103296433999
    51   1      2.5567190000000002                       0      39.613003726434002
