./111.data (written by ASE) 

225 	 atoms 
1  atom types
0.0               12.788385  xlo xhi
0.0      11.075069984297244  ylo yhi
0.0      66.714405950199989  zlo zhi
     6.3941900101838813                       0                       0  xy xz yz


Atoms 

     1   1      1.2788396128509247     0.73833726061515059      27.085081263131997
     2   1 -1.6108141484999999e-06      1.4766767362442981      24.999999999999993
     3   1                       0                       0      29.173320088615995
     4   1      1.2788396128509247     0.73833726061515059      33.357202975099995
     5   1 -1.6108141484999999e-06      1.4766767362442981      31.263701545695994
     6   1                       0                       0      35.450704404503995
     7   1      1.2788396128509247     0.73833726061515059      39.629324687067999
     8   1 -1.6108141484999999e-06      1.4766767362442981      37.541085861583994
     9   1                       0                       0      41.714405950199989
    10   1  6.1488770099999999e-07      2.9533512574745995      27.085081263131997
    11   1     -1.2788406087773723       3.691690733103747      24.999999999999993
    12   1     -1.2788389979632238      2.2150139968594487      29.173320088615995
    13   1  6.1488770099999999e-07      2.9533512574745995      33.357202975099995
    14   1     -1.2788406087773723       3.691690733103747      31.263701545695994
    15   1     -1.2788389979632238      2.2150139968594487      35.450704404503995
    16   1  6.1488770099999999e-07      2.9533512574745995      39.629324687067999
    17   1     -1.2788406087773723       3.691690733103747      37.541085861583994
    18   1     -1.2788389979632238      2.2150139968594487      41.714405950199989
    19   1     -1.2788383830755228      5.1683652543340477      27.085081263131997
    20   1     -2.5576796067405958      5.9067047299631952      24.999999999999993
    21   1     -2.5576779959264475      4.4300279937188973      29.173320088615995
    22   1     -1.2788383830755228      5.1683652543340477      33.357202975099995
    23   1     -2.5576796067405958      5.9067047299631952      31.263701545695994
    24   1     -2.5576779959264475      4.4300279937188973      35.450704404503995
    25   1     -1.2788383830755228      5.1683652543340477      39.629324687067999
    26   1     -2.5576796067405958      5.9067047299631952      37.541085861583994
    27   1     -2.5576779959264475      4.4300279937188973      41.714405950199989
    28   1     -2.5576773810387468      7.3833792511934959      27.085081263131997
    29   1     -3.8365186047038198      8.1217187268226443      24.999999999999993
    30   1     -3.8365169938896715      6.6450419905783455      29.173320088615995
    31   1     -2.5576773810387468      7.3833792511934959      33.357202975099995
    32   1     -3.8365186047038198      8.1217187268226443      31.263701545695994
    33   1     -3.8365169938896715      6.6450419905783455      35.450704404503995
    34   1     -2.5576773810387468      7.3833792511934959      39.629324687067999
    35   1     -3.8365186047038198      8.1217187268226443      37.541085861583994
    36   1     -3.8365169938896715      6.6450419905783455      41.714405950199989
    37   1     -3.8365163790019703       9.598393248052945      27.085081263131997
    38   1     -5.1153576026670438      10.336732723682093      24.999999999999993
    39   1      -5.115355991852895      8.8600559874377947      29.173320088615995
    40   1     -3.8365163790019703       9.598393248052945      33.357202975099995
    41   1     -5.1153576026670438      10.336732723682093      31.263701545695994
    42   1      -5.115355991852895      8.8600559874377947      35.450704404503995
    43   1     -3.8365163790019703       9.598393248052945      39.629324687067999
    44   1     -5.1153576026670438      10.336732723682093      37.541085861583994
    45   1      -5.115355991852895      8.8600559874377947      41.714405950199989
    46   1      3.8365166128509247     0.73833726061515059      27.085081263131997
    47   1      2.5576753891858517      1.4766767362442981      24.999999999999993
    48   1                2.557677                       0      29.173320088615995
    49   1      3.8365166128509247     0.73833726061515059      33.357202975099995
    50   1      2.5576753891858517      1.4766767362442981      31.263701545695994
    51   1                2.557677                       0      35.450704404503995
    52   1      3.8365166128509247     0.73833726061515059      39.629324687067999
